0.31149793467965053,0
300.2,0
0.31149793467965053,0
300.2,0
0.40013347792607545,0
300.2,0
0.40013347792607545,0
300.2,0
0.40013347792607545,0
300.2,0
0.40013347792607545,0
300.2,0
0.40013347792607545,0
300.2,0
0.32926524338732316,0
300.2,0
0.34025139626726797,3
300.34025139626726,0
0.31463354500983826,7
0.34025139626726797,3
300.34025139626726,0
0.34025139626726797,3
300.34025139626726,0
0.34025139626726797,3
300.34025139626726,0
0.31463354500983826,7
0.34025139626726797,3
300.34025139626726,0
0.34025139626726797,3
300.34025139626726,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.38050665521683125,0
300.38050665521683,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.461040150458739,3
300.46104015045876,0
0.4610669994334737,1
300.46106699943346,0
0.6215978237689663,2
300.621597823769,0
0.461040150458739,3
300.46104015045876,0
